Experimento,tA,tM,archivos,tiempoA,tiempoM
<<<<<<< HEAD
Lectura,1,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",1424.67,1.06076
Lectura,2,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",706.731,1.04104
Lectura,3,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",488.71,1.05296
Lectura,4,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",386.376,1.02466
Lectura,5,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",386.769,1.02405
Lectura,6,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",386.156,0.996127
Lectura,7,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",376.715,1.04365
Lectura,8,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",480.374,1.06197
Lectura,9,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",500.444,1.03395
Lectura,10,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",383.996,1.04293
Lectura,11,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",384.331,1.00341
Lectura,12,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",369.276,0.998259
Lectura,13,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",367.091,1.02511
Lectura,14,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",375.036,1.00326
Lectura,15,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",368.73,0.992221
Lectura,16,1,"['instancias/primeraLetraIguala.txt', 'instancias/primeraLetraIgualb.txt', 'instancias/primeraLetraIgualc.txt', 'instancias/primeraLetraIguald.txt', 'instancias/primeraLetraIguale.txt', 'instancias/primeraLetraIgualf.txt', 'instancias/primeraLetraIgualg.txt', 'instancias/primeraLetraIgualh.txt', 'instancias/primeraLetraIguali.txt', 'instancias/primeraLetraIgualj.txt', 'instancias/primeraLetraIgualk.txt', 'instancias/primeraLetraIguall.txt', 'instancias/primeraLetraIgualm.txt', 'instancias/primeraLetraIgualn.txt', 'instancias/primeraLetraIgualo.txt', 'instancias/primeraLetraIgualp.txt', 'instancias/primeraLetraIgualq.txt', 'instancias/primeraLetraIgualr.txt', 'instancias/primeraLetraIguals.txt', 'instancias/primeraLetraIgualt.txt', 'instancias/primeraLetraIgualu.txt', 'instancias/primeraLetraIgualv.txt', 'instancias/primeraLetraIgualw.txt', 'instancias/primeraLetraIgualx.txt', 'instancias/primeraLetraIgualy.txt', 'instancias/primeraLetraIgualz.txt']",374.898,1.01502
